DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	TPS hits @ p≥0.99
GB_GCA_038045805.1	0
GB_GCA_030037695.1	0
GB_GCA_028274865.1	2
GB_GCA_036844865.1	0
GB_GCA_000416005.1	2
GB_GCA_043799715.1	0
RS_GCF_900188065.1	2
GB_GCA_036259955.1	0
GB_GCA_002254395.1	0
GB_GCA_964424875.1	0
GB_GCA_002503045.1	2
GB_GCA_964512525.1	0
GB_GCA_017857595.1	0
GB_GCA_049600935.1	5
GB_GCA_964640195.1	0
GB_GCA_027341315.1	0
GB_GCA_964472575.1	0
GB_GCA_964653695.1	0
GB_GCA_964575515.1	2
GB_GCA_039000985.1	0
RS_GCF_000739595.1	2
GB_GCA_025061095.1	0
GB_GCA_021796225.1	1
GB_GCA_014240455.1	0
GB_GCA_964539205.1	0
GB_GCA_030747395.1	2
GB_GCA_043803765.1	0
GB_GCA_022452125.1	4
GB_GCA_033854115.1	0
GB_GCA_038848695.1	0
RS_GCF_000017185.1	0
GB_GCA_002763115.1	0
GB_GCA_042217555.1	0
GB_GCA_021159365.1	0
GB_GCA_964431955.1	0
RS_GCF_038751955.1	0
GB_GCA_018821425.1	0
GB_GCA_963793805.1	0
GB_GCA_024399175.1	0
GB_GCA_029460375.1	1
GB_GCA_028696365.1	2
GB_GCA_023700245.1	3
GB_GCA_964501905.1	0
GB_GCA_964529655.1	0
GB_GCA_964491045.1	0
GB_GCA_049970015.1	0
GB_GCA_018657385.1	0
GB_GCA_024518585.1	0
GB_GCA_964395545.1	0
GB_GCA_020056635.1	1
GB_GCA_964496415.1	0
GB_GCA_964598805.1	0
GB_GCA_041492015.1	0
GB_GCA_964568285.1	2
GB_GCA_965369625.1	1
GB_GCA_964454035.1	0
GB_GCA_903819595.1	0
GB_GCA_050010755.1	0
GB_GCA_964613185.1	0
GB_GCA_019057815.1	0
GB_GCA_031961605.1	0
GB_GCA_018901675.1	0
GB_GCA_015520045.1	0
GB_GCA_018657065.1	0
GB_GCA_005878385.1	1
RS_GCF_028278985.1	0
GB_GCA_035290865.1	0
GB_GCA_009777615.1	0
RS_GCF_000204925.1	1
GB_GCA_009665115.1	0
GB_GCA_050108115.1	0
GB_GCA_041622435.1	0
GB_GCA_937899865.1	3
GB_GCA_019322805.1	0
GB_GCA_002503205.1	0
RS_GCF_024464185.1	2
GB_GCA_021797745.1	0
GB_GCA_964636755.1	0
RS_GCF_038024865.1	1
GB_GCA_027046245.1	0
GB_GCA_023539495.1	0
GB_GCA_964403535.1	0
GB_GCA_048885575.1	0
GB_GCA_038043645.1	0
GB_GCA_035269625.1	2
GB_GCA_041648255.1	0
GB_GCA_028682895.1	0
GB_GCA_905202485.1	0
GB_GCA_021848025.1	0
GB_GCA_047602725.1	0
GB_GCA_035355675.1	1
GB_GCA_964517475.1	0
RS_GCF_024218795.1	4
RS_GCF_030682845.1	0
RS_GCF_902801725.1	0
GB_GCA_028572065.1	0
GB_GCA_013138615.1	0
GB_GCA_035292785.1	0
GB_GCA_046536775.1	0
GB_GCA_030156945.1	0
GB_GCA_035289665.1	0
GB_GCA_023256375.1	0
GB_GCA_964469145.1	0
GB_GCA_007135435.1	1
RS_GCF_023028225.1	1
GB_GCA_048569615.1	1
RS_GCF_021083305.1	2
GB_GCA_964615505.1	0
GB_GCA_963722115.1	0
RS_GCF_001870125.1	0
GB_GCA_013153105.1	0
GB_GCA_028679035.1	0
GB_GCA_964542295.1	0
GB_GCA_002503395.1	2
GB_GCA_003023165.1	3
GB_GCA_002503985.1	0
GB_GCA_038894495.1	0
GB_GCA_943841885.1	2
GB_GCA_019323755.1	0
GB_GCA_002498745.1	0
RS_GCF_018433835.1	0
RS_GCF_023684405.1	0
GB_GCA_964346135.1	0
GB_GCA_049977005.1	0
GB_GCA_017610245.1	0
GB_GCA_030638625.1	0
GB_GCA_021805625.1	0
GB_GCA_038104845.1	3
GB_GCA_030539935.1	0
GB_GCA_042217665.1	0
GB_GCA_046539285.1	0
GB_GCA_964488505.1	0
RS_GCF_002252585.1	0
GB_GCA_964469935.1	0
GB_GCA_905339155.1	0
GB_GCA_017609085.1	0
GB_GCA_049414425.1	0
GB_GCA_021806165.1	0
RS_GCF_003439925.1	2
GB_GCA_048882325.1	0
GB_GCA_030611265.1	0
GB_GCA_050015815.1	0
GB_GCA_964404595.1	0
GB_GCA_049965895.1	0
GB_GCA_021828665.1	0
GB_GCA_964492145.1	0
GB_GCA_034399495.1	2
GB_GCA_002898655.1	1
GB_GCA_035499145.1	0
GB_GCA_039091335.1	0
GB_GCA_964468425.1	0
GB_GCA_017608235.1	0
GB_GCA_964549795.1	0
RS_GCF_000993805.1	0
GB_GCA_030747485.1	2
GB_GCA_964653295.1	1
RS_GCF_000337895.1	2
RS_GCF_050510935.1	2
GB_GCA_023136775.1	0
GB_GCA_964581795.1	1
GB_GCA_002720095.2	1
GB_GCA_038883995.1	0
RS_GCF_017873415.1	0
GB_GCA_964566405.1	0
GB_GCA_040409725.1	2
GB_GCA_019594235.1	0
GB_GCA_013415695.1	0
GB_GCA_035622475.1	0
GB_GCA_964453185.1	0
GB_GCA_964528865.1	0
GB_GCA_038874135.1	0
GB_GCA_964427055.1	0
GB_GCA_021810105.1	0
GB_GCA_964610495.1	0
GB_GCA_964579035.1	2
GB_GCA_937143345.1	0
GB_GCA_964612225.1	0
RS_GCF_026991495.1	0
GB_GCA_903907555.1	0
GB_GCA_026014465.1	0
GB_GCA_964372695.1	0
GB_GCA_047617745.1	0
GB_GCA_025464275.1	0
RS_GCF_000739065.1	0
GB_GCA_043805855.1	0
GB_GCA_038045385.1	0
RS_GCF_002952775.1	2
GB_GCA_964514055.1	0
RS_GCF_016806735.1	0
GB_GCA_042218485.1	1
RS_GCF_937919355.1	1
GB_GCA_028279705.1	0
GB_GCA_015523055.1	0
GB_GCA_001437625.1	0
GB_GCA_035283025.1	0
GB_GCA_041500865.1	0
GB_GCA_964431125.1	0
GB_GCA_046485165.1	0
GB_GCA_030829545.1	3
RS_GCF_965262695.1	1
GB_GCA_964547125.1	0
GB_GCA_011052825.1	0
GB_GCA_043813365.1	0
GB_GCA_018304585.1	0
GB_GCA_016930055.1	1
GB_GCA_005877205.1	0
GB_GCA_002696315.1	3
GB_GCA_002502175.1	3
GB_GCA_964535805.1	0
GB_GCA_002172375.1	2
RS_GCF_000376445.1	2
GB_GCA_038736665.1	0
GB_GCA_002255065.1	0
GB_GCA_036373855.1	0
GB_GCA_902774685.1	0
GB_GCA_040225955.1	1
GB_GCA_033854095.1	0
GB_GCA_002709705.1	2
GB_GCA_038869035.1	0
GB_GCA_902796575.1	0
GB_GCA_038046245.1	0
GB_GCA_038874215.1	0
GB_GCA_019058315.1	0
GB_GCA_031261915.1	0
GB_GCA_964367265.1	0
RS_GCF_900107665.1	2
RS_GCF_001316005.1	0
GB_GCA_902386085.1	0
GB_GCA_021809925.1	0
GB_GCA_027064425.1	0
GB_GCA_051749005.1	0
GB_GCA_938073905.1	0
GB_GCA_035528755.1	0
GB_GCA_964409945.1	0
GB_GCA_963775465.1	0
RS_GCF_000970265.1	0
GB_GCA_003702465.1	1
GB_GCA_964466175.1	0
GB_GCA_964372555.1	0
GB_GCA_023379345.1	0
RS_GCF_003841505.1	2
GB_GCA_002502095.1	1
GB_GCA_030699455.1	0
GB_GCA_021823085.1	0
GB_GCA_964486025.1	0
GB_GCA_035288985.1	0
GB_GCA_026414325.1	1
GB_GCA_041476285.1	0
GB_GCA_001563915.1	0
GB_GCA_012728895.1	1
GB_GCA_035353195.1	0
GB_GCA_002781805.1	0
GB_GCA_035637535.1	1
GB_GCA_002897655.1	0
GB_GCA_030630585.1	0
GB_GCA_014361095.1	0
GB_GCA_038848525.1	0
GB_GCA_015521735.1	0
GB_GCA_002688095.1	0
GB_GCA_027886975.1	0
GB_GCA_964528315.1	0
GB_GCA_964630765.1	0
GB_GCA_963838505.1	0
GB_GCA_964454865.1	0
GB_GCA_035250685.1	0
GB_GCA_963752955.1	0
GB_GCA_964398955.1	1
GB_GCA_964451715.1	0
GB_GCA_046760805.1	0
GB_GCA_011605835.1	0
GB_GCA_021828085.1	0
GB_GCA_037439685.1	0
GB_GCA_001315925.1	0
GB_GCA_965197525.1	0
RS_GCF_003264935.1	0
GB_GCA_964621445.1	1
RS_GCF_000214415.1	0
GB_GCA_046540255.1	0
RS_GCF_022693705.1	0
GB_GCA_002508425.1	0
GB_GCA_016181345.1	0
GB_GCA_030668875.1	0
GB_GCA_029856085.1	0
GB_GCA_036567605.1	0
RS_GCF_047555085.1	1
GB_GCA_964446445.1	0
GB_GCA_020347565.1	0
GB_GCA_023136155.1	0
GB_GCA_002688315.1	0
GB_GCA_034008115.1	0
GB_GCA_019323655.1	0
RS_GCF_000223395.1	0
GB_GCA_937911265.1	2
GB_GCA_035499455.1	0
GB_GCA_964613025.1	1
GB_GCA_016180375.1	0
GB_GCA_001940755.1	0
GB_GCA_029240435.1	1
RS_GCF_046197865.1	0
GB_GCA_963740435.1	1
RS_GCF_051195115.1	2
GB_GCA_002792635.1	0
RS_GCF_022064045.1	1
GB_GCA_022749845.1	0
GB_GCA_017622255.1	0
GB_GCA_002499195.1	3
GB_GCA_964581925.1	0
GB_GCA_002731115.1	0
GB_GCA_049973735.1	0
GB_GCA_049976305.1	0
GB_GCA_038998625.1	0
GB_GCA_038851075.1	0
GB_GCA_011605725.1	0
GB_GCA_036003785.1	1
GB_GCA_026394555.1	0
GB_GCA_964645905.1	0
GB_GCA_964598015.1	0
GB_GCA_019323355.1	0
RS_GCF_900107205.1	2
GB_GCA_902385515.1	0
GB_GCA_023659975.1	0
RS_GCF_002506585.1	1
GB_GCA_013911135.1	0
GB_GCA_963723105.1	2
GB_GCA_964426205.1	0
GB_GCA_030606525.1	0
GB_GCA_963825865.1	0
GB_GCA_016927425.1	0
GB_GCA_964487465.1	1
GB_GCA_029855925.1	1
GB_GCA_964619665.1	0
GB_GCA_003266065.1	0
RS_GCF_900079115.1	1
RS_GCF_001647085.1	0
GB_GCA_964597385.1	1
GB_GCA_050749785.1	0
GB_GCA_018396935.1	0
GB_GCA_964452085.1	1
RS_GCF_024464595.1	4
RS_GCF_028274965.1	1
GB_GCA_964453195.1	0
GB_GCA_020833575.1	0
GB_GCA_964405725.1	0
GB_GCA_021108275.1	0
GB_GCA_030640395.1	0
GB_GCA_046710005.1	2
GB_GCA_963768775.1	0
GB_GCA_030615145.1	0
GB_GCA_029557835.1	1
GB_GCA_043821585.1	0
GB_GCA_031287135.1	0
GB_GCA_964643795.1	0
GB_GCA_003553905.1	0
GB_GCA_041581335.1	0
GB_GCA_964415135.1	0
GB_GCA_937894115.1	4
GB_GCA_015522765.1	0
GB_GCA_963714725.1	0
RS_GCF_030019085.1	0
GB_GCA_018303895.1	0
GB_GCA_018898425.1	0
GB_GCA_963591575.1	0
GB_GCA_009780795.1	0
GB_GCA_018238155.1	0
GB_GCA_014728875.1	0
GB_GCA_048939595.1	1
GB_GCA_016180035.1	0
GB_GCA_049412325.1	3
GB_GCA_964573625.1	0
GB_GCA_021845575.1	0
GB_GCA_031961165.1	0
GB_GCA_023256475.1	0
GB_GCA_014240385.1	3
GB_GCA_036138175.1	3
GB_GCA_016195275.1	2
GB_GCA_020343515.1	0
GB_GCA_964626865.1	2
GB_GCA_000416085.1	1
GB_GCA_001552015.1	0
GB_GCA_027886825.1	0
GB_GCA_964629395.1	0
GB_GCA_005239615.1	0
GB_GCA_964431395.1	2
GB_GCA_046538795.1	0
GB_GCA_027064525.1	0
RS_GCF_038881575.1	0
GB_GCA_014728565.1	0
RS_GCF_032116555.1	3
RS_GCF_017874375.1	0
GB_GCA_008080745.1	1
GB_GCA_021108405.1	0
GB_GCA_019322535.1	0
GB_GCA_964457815.1	0
GB_GCA_021162845.1	0
GB_GCA_016932615.1	0
RS_GCF_017875325.1	2
GB_GCA_030043835.1	0
GB_GCA_965552715.1	0
GB_GCA_025059205.1	1
RS_GCF_029338395.1	5
GB_GCA_964531875.1	0
GB_GCA_041483595.1	0
GB_GCA_040757795.1	0
GB_GCA_964397665.1	0
RS_GCF_051194165.1	3
GB_GCA_035507575.1	0
GB_GCA_030611205.1	0
RS_GCF_021233415.1	3
GB_GCA_019323235.1	0
GB_GCA_964619365.1	0
GB_GCA_964562075.1	0
GB_GCA_902386535.1	0
GB_GCA_964354805.1	0
GB_GCA_965262685.1	0
GB_GCA_030612665.1	0
GB_GCA_028710615.1	0
GB_GCA_002498605.1	0
RS_GCF_000015825.1	1
GB_GCA_032249395.1	0
GB_GCA_964615085.1	0
GB_GCA_048939725.1	0
RS_GCF_024170505.1	1
GB_GCA_041490225.1	0
GB_GCA_964623695.1	0
GB_GCA_050950505.1	0
GB_GCA_036556885.1	0
GB_GCA_018671245.1	0
GB_GCA_012026835.1	0
GB_GCA_014361445.1	1
GB_GCA_041304605.1	1
GB_GCA_017609175.1	0
GB_GCA_964581105.1	0
GB_GCA_003153895.1	0
GB_GCA_964623205.1	0
GB_GCA_020854775.1	1
GB_GCA_000806155.1	0
GB_GCA_964373125.1	0
GB_GCA_049515775.1	0
GB_GCA_023701075.1	0
GB_GCA_003336485.1	0
GB_GCA_038873795.1	0
GB_GCA_039090665.1	0
GB_GCA_002506085.1	0
GB_GCA_012510295.1	0
GB_GCA_041476045.1	0
GB_GCA_049970895.1	0
GB_GCA_963755385.1	0
GB_GCA_025517425.1	2
RS_GCF_000017165.1	0
GB_GCA_002780285.1	0
GB_GCA_003661975.1	0
GB_GCA_003568775.1	0
GB_GCA_021163175.1	0
GB_GCA_029258815.1	0
GB_GCA_964435435.1	0
GB_GCA_964531845.1	0
GB_GCA_011364905.1	0
RS_GCF_000337375.1	3
GB_GCA_964582035.1	0
GB_GCA_964650675.1	0
GB_GCA_002498455.1	3
GB_GCA_030037035.1	0
RS_GCF_032714615.1	0
GB_GCA_030837285.1	0
GB_GCA_002502685.1	0
GB_GCA_963769845.1	0
GB_GCA_030040625.1	0
GB_GCA_048939765.1	0
GB_GCA_022561055.1	0
GB_GCA_031284925.1	0
GB_GCA_021323375.2	0
GB_GCA_012964335.1	2
GB_GCA_963773985.1	0
GB_GCA_038046025.1	0
RS_GCF_030186535.1	0
GB_GCA_964610875.1	2
GB_GCA_021807115.1	0
GB_GCA_964526445.1	2
RS_GCF_013391105.1	2
RS_GCF_007826885.1	0
GB_GCA_001914405.1	0
GB_GCA_045689355.1	0
GB_GCA_048618255.1	1
GB_GCA_049690315.1	0
GB_GCA_021163705.1	0
GB_GCA_021814005.1	1
GB_GCA_035299725.1	1
GB_GCA_018303405.1	0
GB_GCA_043822165.1	0
GB_GCA_035528035.1	0
GB_GCA_021817415.1	0
GB_GCA_003651105.1	0
GB_GCA_039000725.1	0
GB_GCA_003650975.1	0
GB_GCA_964411565.1	0
GB_GCA_026394495.1	1
GB_GCA_003601535.1	0
GB_GCA_964372815.1	1
GB_GCA_034402455.1	0
GB_GCA_041500405.1	0
GB_GCA_964579805.1	0
GB_GCA_964569925.1	2
GB_GCA_026014725.1	0
GB_GCA_030668565.1	0
GB_GCA_035655435.1	0
GB_GCA_964461205.1	0
GB_GCA_030153385.1	0
GB_GCA_035283405.1	1
GB_GCA_018303075.1	0
GB_GCA_038881455.1	0
GB_GCA_964520265.1	2
GB_GCA_046705365.1	0
GB_GCA_964609195.1	0
RS_GCF_041477585.1	3
GB_GCA_017399555.1	0
GB_GCA_963692915.1	0
GB_GCA_003151535.1	0
RS_GCF_001462395.1	0
GB_GCA_016176745.1	0
GB_GCA_046706185.1	0
GB_GCA_026413765.1	2
GB_GCA_028682915.1	0
GB_GCA_965603615.1	0
GB_GCA_002839545.1	0
GB_GCA_964612895.1	0
RS_GCF_009729035.1	0
GB_GCA_964579265.1	0
GB_GCA_964551875.1	0
GB_GCA_965541515.1	0
GB_GCA_021820565.1	0
GB_GCA_038871515.1	0
GB_GCA_048940605.1	0
RS_GCF_000243455.1	0
GB_GCA_035380685.1	0
GB_GCA_034659035.1	0
GB_GCA_030016715.1	1
GB_GCA_027348755.1	0
GB_GCA_012513715.1	0
GB_GCA_003009815.1	0
GB_GCA_015520735.1	0
GB_GCA_964594625.1	1
GB_GCA_949372875.1	3
GB_GCA_903904885.1	0
GB_GCA_902763685.1	0
GB_GCA_964644735.1	0
GB_GCA_021827665.1	0
GB_GCA_016839545.1	0
GB_GCA_964606745.1	1
RS_GCF_016282985.1	0
GB_GCA_002254565.1	0
GB_GCA_903832665.1	0
GB_GCA_964366285.1	0
GB_GCA_021161255.1	0
GB_GCA_964611235.1	0
RS_GCF_900198835.1	0
GB_GCA_028818155.1	0
GB_GCA_964609885.1	0
GB_GCA_001515205.2	0
GB_GCA_001940705.1	0
GB_GCA_964383885.1	0
GB_GCA_031283385.1	0
GB_GCA_023485505.1	0
GB_GCA_035625455.1	0
GB_GCA_002506705.1	3
GB_GCA_903930485.1	0
GB_GCA_937906345.1	0
GB_GCA_023539445.1	1
GB_GCA_030643285.1	0
GB_GCA_016779705.1	3
GB_GCA_964467535.1	0
GB_GCA_016203335.1	0
GB_GCA_038850275.1	0
GB_GCA_964433475.1	0
GB_GCA_021811935.1	0
GB_GCA_016845825.1	1
GB_GCA_013138765.1	0
GB_GCA_038883835.1	0
GB_GCA_049970935.1	0
GB_GCA_046759185.1	0
GB_GCA_030637455.1	1
GB_GCA_017610405.1	0
GB_GCA_022425185.1	2
GB_GCA_028279625.1	1
GB_GCA_964398805.1	0
RS_GCF_000018305.1	0
GB_GCA_016207225.1	1
GB_GCA_001563305.1	0
RS_GCF_038562635.1	0
GB_GCA_013343275.1	0
GB_GCA_964619695.1	0
GB_GCA_036228805.1	3
GB_GCA_030648285.1	0
GB_GCA_038880255.1	0
GB_GCA_964648475.1	0
GB_GCA_964421575.1	0
GB_GCA_964514425.1	0
GB_GCA_003034855.1	0
GB_GCA_037386545.1	0
RS_GCF_029229925.1	2
GB_GCA_018396395.1	0
GB_GCA_002505695.1	3
GB_GCA_964355735.1	0
GB_GCA_013360305.1	0
GB_GCA_018304545.1	0
GB_GCA_023473425.1	0
GB_GCA_035297385.1	0
GB_GCA_964545865.1	0
GB_GCA_963815395.1	0
GB_GCA_003135575.1	0
RS_GCF_024266705.1	3
GB_GCA_035637195.1	1
RS_GCF_000739555.1	2
GB_GCA_017609985.1	0
GB_GCA_003649155.1	0
GB_GCA_027315065.1	1
RS_GCF_019599465.1	2
GB_GCA_023256215.1	0
RS_GCF_015062985.1	0
GB_GCA_963729045.1	0
GB_GCA_023008585.1	2
GB_GCA_049974905.1	0
GB_GCA_964488635.1	0
GB_GCA_036153975.1	2
GB_GCA_028448965.1	1
RS_GCF_041447285.1	0
GB_GCA_038828875.1	0
GB_GCA_042217545.1	0
GB_GCA_049514075.1	0
RS_GCF_032714495.1	0
GB_GCA_015063005.1	0
GB_GCA_002256595.1	0
GB_GCA_011525095.1	4
GB_GCA_944321985.1	0
GB_GCA_964347205.1	1
GB_GCA_049700035.1	0
GB_GCA_015121965.1	0
GB_GCA_964354495.1	0
GB_GCA_022865455.1	0
GB_GCA_051001675.1	1
GB_GCA_035685565.1	1
GB_GCA_040514295.1	0
GB_GCA_016185725.1	0
GB_GCA_964433595.1	1
GB_GCA_964464425.1	0
GB_GCA_964435275.1	0
GB_GCA_027064885.1	0
GB_GCA_038872535.1	0
RS_GCF_047501175.1	0
GB_GCA_040753215.1	0
GB_GCA_036733165.1	0
GB_GCA_964654075.1	0
GB_GCA_021736975.1	0
GB_GCA_047516405.1	0
GB_GCA_003584625.1	0
GB_GCA_048938895.1	0
GB_GCA_018304295.1	1
GB_GCA_964431435.1	2
GB_GCA_903828655.1	0
GB_GCA_015521775.1	0
RS_GCF_900100715.1	0
GB_GCA_014729675.1	0
GB_GCA_028275775.1	0
GB_GCA_043815885.1	0
GB_GCA_035530895.1	0
GB_GCA_964601215.1	0
GB_GCA_964404695.1	1
GB_GCA_049717905.1	0
GB_GCA_027027675.1	0
GB_GCA_029786595.1	0
GB_GCA_018701175.1	3
RS_GCF_000337495.1	3
GB_GCA_964636595.1	0
GB_GCA_002898395.1	0
GB_GCA_964342795.1	2
GB_GCA_964354625.1	0
GB_GCA_026397375.1	0
RS_GCF_001307315.1	2
GB_GCA_035455245.1	0
GB_GCA_038820405.1	0
RS_GCF_024609245.1	2
GB_GCA_038817995.1	0
GB_GCA_048884785.1	1
RS_GCF_018609725.1	1
GB_GCA_028867335.1	0
GB_GCA_965370755.1	0
GB_GCA_021851145.1	0
GB_GCA_037481775.1	0
GB_GCA_035288845.1	0
RS_GCF_000196655.1	1
GB_GCA_009379865.1	0
GB_GCA_964433405.1	0
GB_GCA_035632035.1	0
GB_GCA_035625495.1	0
GB_GCA_016782405.1	0
GB_GCA_013166835.1	0
GB_GCA_016919565.1	0
GB_GCA_964481435.1	1
GB_GCA_038869535.1	0
GB_GCA_015521465.1	0
RS_GCF_022448665.1	2
GB_GCA_030266405.1	0
GB_GCA_046536595.1	0
GB_GCA_964414695.1	0
GB_GCA_002714745.1	2
GB_GCA_000806115.1	0
RS_GCF_003838065.1	1
GB_GCA_030670085.1	0
RS_GCF_050872065.1	0
GB_GCA_003021655.1	3
GB_GCA_003602535.1	3
GB_GCA_964391445.1	0
GB_GCA_034660695.1	0
GB_GCA_016200035.1	0
GB_GCA_964357325.1	0
GB_GCA_016202815.1	1
GB_GCA_964501565.1	1
GB_GCA_015521185.1	0
GB_GCA_030055525.1	0
GB_GCA_015522145.1	0
GB_GCA_964572665.1	0
GB_GCA_016840425.1	0
GB_GCA_005882955.1	0
GB_GCA_026414485.1	0
RS_GCF_003170075.1	0
GB_GCA_048885285.1	0
GB_GCA_023245115.1	0
GB_GCA_018818785.1	0
RS_GCF_032944295.1	1
GB_GCA_964561995.1	0
GB_GCA_900299125.1	0
GB_GCA_013330315.1	0
GB_GCA_018303115.1	0
GB_GCA_963732715.1	0
GB_GCA_905171695.1	0
GB_GCA_030266245.1	0
GB_GCA_964353335.1	0
GB_GCA_049976505.1	0
GB_GCA_029762625.1	1
GB_GCA_049966395.1	0
GB_GCA_026396975.1	0
GB_GCA_021828295.1	0
GB_GCA_036558405.1	0
GB_GCA_964408705.1	0
GB_GCA_965200655.1	0
GB_GCA_028345575.1	1
RS_GCF_027063845.1	0
GB_GCA_048621055.1	0
RS_GCF_004681185.1	2
GB_GCA_964605795.1	0
GB_GCA_018304145.1	0
GB_GCA_037441265.1	1
GB_GCA_048938855.1	0
GB_GCA_049598575.1	3
GB_GCA_003022945.1	1
GB_GCA_043196275.1	0
GB_GCA_030601705.1	0
RS_GCF_002214385.1	0
GB_GCA_018220955.1	1
GB_GCA_005884195.1	1
GB_GCA_902605365.1	3
GB_GCA_964201585.1	0
GB_GCA_014189685.1	0
GB_GCA_003694055.1	0
GB_GCA_964578735.1	0
GB_GCA_016185685.1	0
GB_GCA_964580705.1	0
RS_GCF_014647235.1	2
GB_GCA_963667555.1	0
GB_GCA_018262855.1	0
GB_GCA_018304105.1	0
GB_GCA_025059595.1	1
GB_GCA_030539815.1	0
GB_GCA_964553765.1	0
GB_GCA_018303755.1	0
GB_GCA_947259185.1	1
RS_GCF_000336995.1	2
GB_GCA_963762345.1	0
RS_GCF_000327485.1	0
GB_GCA_042219705.1	0
GB_GCA_035291225.1	0
GB_GCA_048882205.1	0
GB_GCA_013329455.1	0
GB_GCA_035290745.1	0
GB_GCA_046732115.1	0
GB_GCA_032249255.1	0
GB_GCA_038801705.1	0
GB_GCA_002254415.1	0
GB_GCA_018901375.1	0
GB_GCA_007121575.1	2
GB_GCA_015523485.1	0
GB_GCA_038880555.1	0
RS_GCF_008122205.1	2
RS_GCF_028275115.1	1
GB_GCA_035310965.1	0
GB_GCA_019894815.1	0
GB_GCA_035289405.1	0
RS_GCF_006740685.1	1
RS_GCF_013415905.1	3
GB_GCA_029259355.1	0
GB_GCA_021823325.1	0
GB_GCA_003661605.2	0
GB_GCA_038884515.1	0
GB_GCA_002712645.1	3
GB_GCA_964443985.1	0
GB_GCA_031961525.1	0
GB_GCA_046540195.1	1
GB_GCA_002508315.1	0
GB_GCA_018609855.1	0
RS_GCF_041379815.1	2
GB_GCA_963764995.1	0
GB_GCA_964230915.1	3
GB_GCA_964638105.1	0
GB_GCA_046482545.1	1
GB_GCA_018303995.1	1
GB_GCA_014075315.1	1
GB_GCA_042216525.1	0
GB_GCA_964535775.1	0
GB_GCA_013388905.1	0
GB_GCA_041659525.1	0
GB_GCA_963730815.1	0
GB_GCA_049285595.1	0
GB_GCA_036379735.1	0
RS_GCF_005406125.1	3
RS_GCF_051195175.1	1
GB_GCA_021818665.1	0
GB_GCA_963803855.1	0
GB_GCA_016926735.1	0
GB_GCA_050013595.1	0
GB_GCA_038740245.1	1
GB_GCA_964601825.1	0
GB_GCA_016841385.1	1
GB_GCA_016193005.1	0
GB_GCA_046724555.1	0
GB_GCA_023396365.1	0
GB_GCA_964505085.1	0
GB_GCA_003021745.1	1
GB_GCA_018303325.1	0
GB_GCA_964433305.1	2
GB_GCA_964638995.1	0
GB_GCA_016200045.1	0
GB_GCA_039091285.1	0
GB_GCA_964588745.1	0
GB_GCA_029986255.1	0
GB_GCA_041559015.1	0
GB_GCA_964421955.1	0
GB_GCA_036519825.1	0
GB_GCA_021816955.1	0
GB_GCA_964501295.1	0
GB_GCA_016926505.1	0
GB_GCA_035289425.1	0
GB_GCA_018302545.1	0
GB_GCA_016234975.1	0
RS_GCF_029490015.1	2
RS_GCF_965223225.1	0
GB_GCA_021806095.1	0
GB_GCA_009778575.1	0
GB_GCA_034520565.1	1
GB_GCA_002900545.1	1
GB_GCA_021803655.1	0
GB_GCA_035687045.1	0
GB_GCA_015520565.1	0
GB_GCA_964457475.1	0
GB_GCA_049700355.1	0
GB_GCA_048937405.1	0
GB_GCA_030037075.1	0
GB_GCA_017609695.1	0
GB_GCA_903892905.1	1
GB_GCA_007129655.1	0
GB_GCA_030039995.1	0
GB_GCA_964367375.1	0
RS_GCF_029848115.1	0
GB_GCA_964472955.1	0
RS_GCF_020567425.1	2
GB_GCA_048884965.1	1
GB_GCA_964519225.1	0
GB_GCA_002506015.1	0
GB_GCA_964534145.1	0
RS_GCF_049604745.1	2
GB_GCA_038848185.1	0
GB_GCA_003553085.1	0
GB_GCA_016188175.1	0
GB_GCA_964494915.1	2
GB_GCA_964447855.1	0
GB_GCA_029258755.1	0
GB_GCA_030628925.1	0
GB_GCA_964596255.1	0
GB_GCA_937875805.1	1
GB_GCA_964525635.1	0
GB_GCA_035655475.1	0
GB_GCA_038817565.1	0
GB_GCA_905181715.1	3
GB_GCA_965602195.1	0
GB_GCA_039000165.1	0
GB_GCA_012511245.1	0
GB_GCA_022709585.1	0
GB_GCA_026414125.1	0
GB_GCA_964416245.1	0
GB_GCA_046538535.1	0
GB_GCA_028679495.1	0
GB_GCA_036278495.1	0
GB_GCA_020345725.1	2
RS_GCF_004799685.1	4
GB_GCA_963833425.1	0
GB_GCA_964476255.1	0
GB_GCA_965612785.1	0
GB_GCA_937968065.1	0
GB_GCA_030611805.1	0
GB_GCA_021159475.1	0
RS_GCF_000711905.1	0
RS_GCF_902770715.1	0
GB_GCA_030646255.1	0
GB_GCA_964590365.1	0
GB_GCA_041554135.1	0
GB_GCA_964564665.1	0
GB_GCA_964623945.1	0
GB_GCA_964586355.1	0
GB_GCA_964586135.1	0
GB_GCA_016203265.1	0
GB_GCA_005878955.1	1
GB_GCA_030672305.1	1
GB_GCA_014523515.1	0
GB_GCA_012520015.1	0
RS_GCF_020886315.1	0
GB_GCA_048941185.1	0
RS_GCF_019175345.1	1
GB_GCA_049472175.1	1
GB_GCA_964432545.1	0
GB_GCA_964620515.1	0
GB_GCA_964516645.1	2
GB_GCA_963577015.1	1
